scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	2	2	dtlb_write_miss	available	0	1122	5	7603	6967877	6967877	7603.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	3	3	cycles	available	0	1125	5	11401466	7130125	7130125	11401466.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	3	3	dtlb_write_miss	available	0	1126	5	5589	7130125	7130125	5589.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	0	0	cycles	available	0	1123	5	1284707	807208	807208	1284707.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	0	0	dtlb_write_miss	available	0	1124	5	539	807208	807208	539.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	1	1	cycles	available	0	1120	5	1403187	888792	888792	1403187.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	1	1	dtlb_write_miss	available	0	1121	5	537	888792	888792	537.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	2	2	cycles	available	0	1119	5	1296833	813207	813207	1296833.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	2	2	dtlb_write_miss	available	0	1122	5	670	813207	813207	670.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	3	3	cycles	available	0	1125	5	1357945	860753	860753	1357945.000000
shape	shapes_dtlb_write_miss.log	0	206	400	80	256	3	3	dtlb_write_miss	available	0	1126	5	584	860753	860753	584.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	0	0	cycles	available	0	1123	5	10302123	6440752	6440752	10302123.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	0	0	dtlb_write_miss	available	0	1124	5	1097	6440752	6440752	1097.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	1	1	cycles	available	0	1120	5	10568458	6617292	6617292	10568458.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	1	1	dtlb_write_miss	available	0	1121	5	1359	6617292	6617292	1359.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	2	2	cycles	available	0	1119	5	10231844	6399207	6399207	10231844.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	2	2	dtlb_write_miss	available	0	1122	5	1072	6399207	6399207	1072.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	3	3	cycles	available	0	1125	5	10466891	6558499	6558499	10466891.000000
shape	shapes_dtlb_write_miss.log	0	161	1600	16	1152	3	3	dtlb_write_miss	available	0	1126	5	799	6558499	6558499	799.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	0	0	cycles	available	0	1123	5	4456844	2788583	2788583	4456844.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	0	0	dtlb_write_miss	available	0	1124	5	471	2788583	2788583	471.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	1	1	cycles	available	0	1120	5	5045871	3161917	3161917	5045871.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	1	1	dtlb_write_miss	available	0	1121	5	650	3161917	3161917	650.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	2	2	cycles	available	0	1119	5	4527818	2838627	2838627	4527818.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	2	2	dtlb_write_miss	available	0	1122	5	544	2838627	2838627	544.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	3	3	cycles	available	0	1125	5	4864121	3047791	3047791	4864121.000000
shape	shapes_dtlb_write_miss.log	0	201	400	16	2304	3	3	dtlb_write_miss	available	0	1126	5	588	3047791	3047791	588.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	0	0	cycles	available	0	1069	5	15289540	9553251	9553251	15289540.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	0	0	frontend_stalls	available	0	1070	5	126854	9553251	9553251	126854.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	1	1	cycles	available	0	1063	5	15021058	9383834	9383834	15021058.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	1	1	frontend_stalls	available	0	1065	5	89568	9383834	9383834	89568.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	2	2	cycles	available	0	1067	5	15191464	9501543	9501543	15191464.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	2	2	frontend_stalls	available	0	1068	5	78897	9501543	9501543	78897.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	3	3	cycles	available	0	1064	5	15067343	9397917	9397917	15067343.000000
shape	shapes_frontend_stalls.log	0	5	25600	32	32	3	3	frontend_stalls	available	0	1066	5	133155	9397917	9397917	133155.000000
shape	shapes_frontend_stalls.log	0	12	25600	64	48	0	0	cycles	available	0	1069	5	38516581	24073958	24073958	38516581.000000
shape	shapes_frontend_stalls.log	0	12	25600	64	48	0	0	frontend_stalls	available	0	1070	5	229309	24073958	24073958	229309.000000
shape	shapes_frontend_stalls.log	0	12	25600	64	48	1	1	cycles	available	0	1063	5	38340839	23956958	23956958	38340839.000000
