selection_group	image_id	model	provider	boundary_index	boundary_label	boundary_name	shape	dtype	bytes	sha256	minimum	maximum	mean	stddev	non_finite	lower_rail_count	upper_rail_count
large-loss	245971	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	e578c01859895d4418b2f92a4aff2896b9cf9c20d655a157fddbb3bc3cd19f54	0.06701355427503586	15.81519889831543	4.561026268755086	3.0417409047528987	0	0	0
large-loss	245971	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	95321cb96bc2c84f0be1f4be81eefc85bc45508aa4478afb21829d5b28afeee0	-73.11187744140625	0.0	-19.195828397132455	5.646104161789224	0	0	4
large-loss	245971	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	4b4e87d6c663d5a1b60f11a7565f00cfc1895a52fb777952bf708773bbf89255	-0.42265087366104126	7.510180950164795	2.722201918128412	1.5509590157790138	0	0	11
large-loss	245971	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	c5336955527651ba589892b37bc478a567726b276eb4b41e85a25af3aa0a1706	-27.830358505249023	-3.8198530673980713	-20.089922276989093	2.011805626739659	0	12	0
large-loss	245971	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	138309de82366ecdd5da1b7e37886ee9835f4bb85e4493ec98f50b1c61ef570d	0.10320349782705307	11.352384567260742	3.956991421136772	2.28569747218299	0	0	0
large-loss	245971	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	182927a7a782e17e980e0d36fbe6c95bb85316cfa61e6d19916363120604791d	-64.87359619140625	-3.089218854904175	-20.304642978960647	3.966337365051576	0	0	0
large-loss	245971	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	194157fff4c09a5389afff985e9972e3332cc66a27d6fc6a350c8dacb4053d31	0.06701355427503586	15.681171417236328	4.537152689611539	3.0043823153394906	0	0	0
large-loss	245971	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	e6e563674d4bac839a67a86b43620a714f2fa4c4ca8b3ecd928fd9a010870318	-87.32807922363281	0.0	-19.26946069213748	5.883726625169694	0	0	4
large-loss	245971	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	e297e362b79171c04bd2b2a6d51d6cf6cf21d0e1c12891f51ee848b8da50dc39	-0.4317242503166199	7.671408176422119	2.7533409364311954	1.5541449176964572	0	0	3
large-loss	245971	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	002e1132f17d69b5b13b27bfab37c3714ebe8a4d54369dc98d6ed3db11bf6a44	-27.926040649414062	-3.9096457958221436	-19.990259399448057	1.990584062090376	0	7	0
large-loss	245971	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	b2ccd564d21214c5fac28409e30e4ea7eca6a6b55399b06416356b982456a0f7	0.05494349077343941	11.263415336608887	4.016326253124862	2.2919241039757043	0	0	0
large-loss	245971	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	16570f3817374e3a38cd388e3f7eafa235dd354a8fd70b1d6dc58ffb200c0ae7	-71.83724212646484	-2.9755070209503174	-20.312351786816492	4.002380884523362	0	0	0
large-loss	245971	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	30378978c648b4d262f573935b7c3513694d13557d5fc01250316c563bd43a9e	0.07443004846572876	15.779170036315918	4.561957229301333	3.0404314310354525	0	0	0
large-loss	245971	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	ba8f3aef67df2088995d4da6d94a9258354e372f6eccaa1177db1f93c1ed1131	-73.26244354248047	0.7078496813774109	-19.21162652850151	5.6706849053037764	0	0	4
large-loss	245971	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	91c7bad9e06adc58026ccfd8be8941c3d2390a67c43805cf0d837f411c665939	-0.4317242503166199	7.671408176422119	2.72241323811686	1.5509132688159573	0	0	3
large-loss	245971	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	de9b0e009d3047f10d9fbaac5b70c03a7280ac543551e5f48f3c4143de4e7966	-27.926040649414062	-3.574533224105835	-20.067885065406095	2.0198884911157915	0	10	0
large-loss	245971	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	50c0199767879c4800ae188de092221010d9ae368976432cbe52215f79058305	0.10988698154687881	11.318359375	3.957407944857841	2.2851414288858587	0	0	0
large-loss	245971	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	d205af83f8fe15b00acfd3ca026c52bf9a1bdadacbd2670bfb67c5c303523061	-64.61100769042969	-2.5504345893859863	-20.37239658347331	3.9530719995177193	0	0	0
large-loss	245971	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b1b8af370fafe95f6458910653dec35540ecea57422c31affb16b2889c93780b	0.07443004846572876	15.704740524291992	4.537907015904784	3.003738029547921	0	0	0
large-loss	245971	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	d83d1e6b322646eb16d1394f8059c0fc5af19aa5491f44d084ef891c3ac5587b	-87.06551361083984	0.7078496813774109	-19.26693835105747	5.8667548886739	0	0	4
large-loss	297620	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	035c9abff56b2ce90083036e4b470701f66ecc49cc4d3751745504645ef84a39	-0.5201857089996338	7.510180950164795	2.5307415732357184	1.529969149466314	0	0	21
large-loss	297620	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	6c83b7ab5810d638c9497b755f460d5d6379ae447f0afa01a3289ddfc64545a4	-27.830358505249023	-3.1650211811065674	-20.107501062134748	2.4356396767022903	0	12	0
large-loss	297620	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	94995a501f99ad0bbb48c0fc49eea3f92d2894ba4748948adcfcb4ccb0fe889f	0.0	10.52675724029541	3.5364694186067207	1.9449088057484458	0	0	0
large-loss	297620	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	b5983c617f226a1b8b998c5a2e530c3b5026add0ed5597a01172e71907adbf90	-121.50927734375	-3.089218854904175	-20.213869024718182	5.057762472223953	0	0	0
large-loss	297620	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	f6a2c8e5f7dff9a1c4aaca7519ff625e8caeccc6ee09431e7938d10653fdc635	0.13402710855007172	12.330493927001953	4.1295427482482046	2.45057008839745	0	0	0
large-loss	297620	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	da1078cd4574d1c53e774d9d313ec2e384352a6d49528e9edecbb2744fadae17	-52.80302429199219	-0.8123542070388794	-17.995295803062618	4.102310507967867	0	0	0
large-loss	297620	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	3c30cc7432d919c19fc8dd31b8af94de876af693fb0cf25c66b17650dfc528c9	-0.45516249537467957	7.510180950164795	2.5211392189288744	1.526496491336469	0	0	26
large-loss	297620	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	bb7226efc36586337748f25566eac1cd3956ac54967f3ccf4be14add02a8c3d9	-27.830358505249023	-3.055882453918457	-20.11496895863954	2.447345799394425	0	16	0
large-loss	297620	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	3afca5b86158f6e7cc7ac97d56a86c2a95dc502f69bc50d14ddd58d2299c5dca	0.0	10.26874828338623	3.525310541880899	1.9457380564573785	0	0	0
large-loss	297620	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	9291f686a0837c77589ad8b33fba391873556a101ae4cb7faf929526586c003a	-122.0241470336914	-3.089218854904175	-20.278831119736658	5.080858394678812	0	0	0
large-loss	297620	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	8d424d7fce86aa0634a978118efe504e949c3df04fe165257ac3601bc22bdaff	0.13402710855007172	12.129453659057617	4.075554953860119	2.423879743841262	0	0	0
large-loss	297620	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	27c721a340719ab215f1fa923aa71a6c7f0619bb30ec778c877c3c6e684715bb	-69.86246490478516	-0.4061771035194397	-17.971686757763848	4.2086301959440195	0	0	0
large-loss	297620	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	d97f11ced5a14fc4f78bcef94ff0e44e70441768892d8e3c05aa70b23fe46e32	-0.49814337491989136	7.671408176422119	2.530735709354922	1.530021759854973	0	0	2
large-loss	297620	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	078177f98f6ce7fe1896e2172effae24b420afcf8e97e41b3385509701893cbf	-27.926040649414062	-3.2394206523895264	-20.06439561635256	2.438654593645108	0	9	0
large-loss	297620	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	5e62e1dc62faad122ec7f8c8bc82bf540bca74706dca0f3cbc8cb0519462cf2b	0.0	10.549150466918945	3.536781183399144	1.9449396561981573	0	0	0
large-loss	297620	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	91f44206cee7e51bf06cb967f7448d3db3c70cbb02cf4a4a6cab5d98bafbdcf2	-107.96839904785156	-2.9755070209503174	-20.243134723547847	5.074984538284797	0	2	0
large-loss	297620	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	8da9736353b7ccd791277069f5494829527653843ca193cb5221c3b6dcb505b4	0.14886009693145752	12.355387687683105	4.12872782472521	2.4513041476182806	0	0	0
large-loss	297620	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	c26971d1998b6433cf28c091afec5b23422a52d23bda4a2b6a920b815d4e9462	-52.73480224609375	-0.7078496813774109	-18.023987483846025	4.091665213319801	0	0	0
large-loss	297620	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	2c0809ae8b1fdb4904f40cf12ba1b9723a9ea80158b19da71590daad328e770e	-0.4317242503166199	7.671408176422119	2.5211503407546845	1.5264679225629496	0	0	2
large-loss	297620	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	f9f71fab74db47253ee4c3f364470f696d63b94df26794806e0435174d06b30a	-27.926040649414062	-3.01601243019104	-20.098470623375384	2.4622085384091097	0	12	0
large-loss	297620	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	2becb6ffd97eb7a931afad554d436df0ed41425c6f4388e23691295cb56f3dcc	0.0	10.274433135986328	3.525423335129162	1.9452265222939953	0	0	0
large-loss	297620	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	60d13063a14077ebd3961290bafeba3f93ef1b684d03a7cb4d511dbd7876f097	-107.96839904785156	-3.4005794525146484	-20.29609940629825	5.071360598389522	0	2	0
large-loss	297620	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	d165e536286e8425dd6b1a4869a04e8a39395b1627552240378b0c244956c23f	0.14886009693145752	12.132098197937012	4.076115089803934	2.4242411930541636	0	0	0
large-loss	297620	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	091843f4899d47b206f8f9a84485697fb5abc25333c4efb85ebae5cc48b61b01	-69.36927032470703	-0.7078496813774109	-18.014708021992817	4.2105951687522625	0	0	0
large-loss	308310	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	f22b99eeb91dcd10445879c9fab252c252c040f09ecbd2656599f28d774876b9	-0.6827437281608582	7.347623348236084	2.05722271963954	1.2401967867487846	0	0	0
large-loss	308310	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	83966f11f9c77b80b3782b7ed4eaf6797a20a5abe1b73c0f03e15380b5937bf7	-27.830358505249023	-2.8376052379608154	-19.585359962790275	3.01088064482562	0	7	0
large-loss	308310	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	27970772869a2015ab17aaebf9e83797f708b6b41f6fe80d3db01d3714a950f7	0.0	8.462686538696289	2.947645087369019	1.7502637286796972	0	0	0
large-loss	308310	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	571e06fe3494b2b4bf90253116ffe8fc5e027c84e9cec534e0f822bc7e6903f7	-123.05388641357422	0.0	-21.074735370527954	7.1666428439356675	0	0	1
large-loss	308310	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	a0825555fd172a523867eff792d07783f3bd2565fab0d87a67b93323904165d9	0.06701355427503586	12.464521408081055	3.7691773614427073	2.7257448963187603	0	0	0
large-loss	308310	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	fadbff128ce2e5167fa3612115c971cc325942c25a3456e745952666e7439382	-66.61304473876953	0.0	-18.955625423071908	4.173839591799302	0	0	1
large-loss	308310	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	ddb8c919ee51a2bc3254278137d22f0b3523c1b8c456c0f2e818a74b058ceba8	-0.6827437281608582	7.347623348236084	2.0296373831346863	1.2156607732653328	0	0	0
large-loss	308310	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	0468d3f8a993beb8422f55fb7368ca6eafbfbfc92d8781251fa47394a2107920	-27.830358505249023	-2.8376052379608154	-19.640945006509313	3.05159283086981	0	13	0
large-loss	308310	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	63ecec3ab38a7bc8f6bac3d94abefa94190dd2a7d96a8287bd462234ccf77780	-0.051601748913526535	8.565890312194824	2.930479443951626	1.7284278341546104	0	0	0
large-loss	308310	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	e6bc3faea88a8b8544be38a6f204765d6ff62fc68142c6bf94b78faa9b551428	-122.0241470336914	0.0	-21.066175658489577	7.084225788793419	0	0	2
large-loss	308310	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	8b8e3799ada1797efe8169f4feb6f02b577b5b8d12118c37172e1ebcc8fb29f4	0.13402710855007172	12.129453659057617	3.7250321810785683	2.656228539190384	0	0	0
large-loss	308310	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	e4b195aae5dd5df1934ce07e556543d39bc10d04ef35b6a8e4ab9d5901710864	-72.70570373535156	0.0	-18.975083846593275	4.217896182949913	0	0	1
large-loss	308310	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	eaa89bb32dd8442af505d6229f2e6153f70cb74cf656766069ed2f372888632d	-0.6974007487297058	7.372521877288818	2.0570402752760857	1.2401992100417287	0	0	0
large-loss	308310	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	de304eb09e648e5e2a9de07348e680b5b879a7d09a6918288daed08a744e5ec0	-27.926040649414062	-2.904308319091797	-19.54624931162363	3.0111623677928594	0	4	0
large-loss	308310	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	3cd01b8220b7a9d215fd136968dd231dd26ba7c9c6e4f02c929e97eb7dc2fdf0	0.0	8.461297988891602	2.947795545714907	1.750189689079001	0	0	0
large-loss	308310	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	f39415811b57b772bd6819993a8a32688229e1f66d67dc6d3b74021883e203f3	-107.96839904785156	0.42507243156433105	-21.130393722234295	7.194585948442724	0	5	1
large-loss	308310	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	02f6766cb00fa45aff49b41fb85fc4990f3d83aa61722ea37b0447bd004a9a20	0.07443004846572876	12.504247665405273	3.769881956912577	2.7246125519207935	0	0	0
large-loss	308310	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	d31af89a2088339d545add34dc98f72e755b908685a441658f9aeb918f6bcd5e	-65.4760971069336	0.7078496813774109	-19.019589124224147	4.195537521868922	0	0	1
large-loss	308310	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	17e6cdfd1a8c1505c1515c8ac16b026cc75bd7a010f8d85848ea6c9d6e7d6a11	-0.6641911864280701	7.339312553405762	2.0296722267506992	1.2157164133617402	0	0	0
large-loss	308310	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	111b252a6c8023fb176a846aee521f2471340dcefa5e74f2d42e9b4327ed70c6	-27.926040649414062	-2.6808998584747314	-19.6279569793134	3.0634360507222143	0	10	0
large-loss	308310	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	4353f96a19cded8f83ef1fa2d3c0ab83467c71ab4e251266b9d44d52c639dff5	-0.05494349077343941	8.571184158325195	2.931080705089844	1.72841010140491	0	0	0
large-loss	308310	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	499f1b14acdbfabea6fde5ab5557ec0c06784f0d6ce9347c64f1e13b92f3e275	-107.96839904785156	0.42507243156433105	-21.11088355670497	7.082205638001334	0	4	1
large-loss	308310	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	4078ae296660c8bbfe283d2567f8fd0e1c7e5246128bd32abb86a15f3e517800	0.07443004846572876	12.132098197937012	3.7256891170889137	2.6560077235654846	0	0	0
large-loss	308310	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	e5d96e8586ddbaf18d9fd6906f68629eaa04a68b6dade2d3dc6f0636d0ceec8e	-72.20066833496094	0.7078496813774109	-18.99916103033535	4.201707854615166	0	0	1
large-loss	334032	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	e0ed9b9e88033506034e19d2007467024db82daa46eeda7e25faf0e72300144d	-0.48767411708831787	6.98999547958374	2.207559691501083	1.2656549789665652	0	0	0
large-loss	334032	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	5249d5a3a5eb3e6db58e8063a3096278fd0f7cab6ae86a603f3dcfb7d03d8723	-27.830358505249023	-3.2741599082946777	-19.690116022628267	2.549218322504061	0	1	0
large-loss	334032	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	e9db8a84d070bfe67509d2bb3635b297814afa670023d04a8e3999b10fd8634f	0.0	7.533855438232422	3.0396252031048063	1.4849165100687085	0	0	0
large-loss	334032	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	ecf15cb6c5cf72e84b06f84d55ccc21a4ca944338c7404a16fb35361ef12a1c1	-120.9944076538086	0.0	-20.023982619054614	4.308459409914805	0	0	1
large-loss	334032	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	eb206ff620ee683184e6293b326cd84171bc945525b44dbf6f86a2ce49d9e9fc	0.20104065537452698	12.531534194946289	4.036016952041536	2.4391130913454737	0	0	0
large-loss	334032	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	6b6308fbb8682612077fe720b4b6ada5c3bae43544b88d7b1d5c57952729dafd	-84.8910140991211	0.0	-20.12544086868316	4.922858174690094	0	0	3
large-loss	334032	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	fb39f07f75992bb9f8380e4f6379db3302c0f25b1f713c109e53a08a60c0f471	-0.45516249537467957	6.924972057342529	2.156436459371471	1.2225503449154616	0	0	0
large-loss	334032	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	94a30753a4b262241ee6a6c1de873ef63ec025a39067d5ca8426c3925a331441	-27.830358505249023	-2.8376052379608154	-19.677302460534964	2.5775377045305787	0	1	0
large-loss	334032	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	f3e856e8bc005e84998219813dddbf87f60c26f269249ab41e44b5f6379acbe1	0.051601748913526535	7.688660621643066	2.9475967099319678	1.411071339149421	0	0	0
large-loss	334032	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	c35ffe3aae235fa0eb0a21fc33d178f2d657091dea237cf556d791e0ace0f4ad	-120.9944076538086	0.0	-20.056145891452207	4.469903345602816	0	0	1
large-loss	334032	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b78228deb2b9dac668c0a5da0a853e69e8d4082f2973112495db6269f891aece	0.20104065537452698	12.531534194946289	3.935747919715941	2.2871148449640546	0	0	0
large-loss	334032	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	0b857b0b6c6a3c46050fa223409887e6b1bcd636010f12c4083670e226c15e47	-78.39218139648438	0.0	-20.031118930101396	4.865469984622738	0	0	3
large-loss	334032	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	53321bc07d8282117fa865490bc6aaa51043588f8b33a0c47b3a67beb8e81840	-0.49814337491989136	6.9740071296691895	2.2074756829463875	1.2655063322573161	0	0	0
large-loss	334032	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	a5fa940ad16d4903e7f425ceb4b15435114dc0ef40375ea510151d80c5e94316	-27.702632904052734	-3.2394206523895264	-19.65205606677104	2.545662453237185	0	0	0
