resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
640	121	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x80x80	1	64	80	80	409600	409600	NCHWc8_SPATIAL_INNER_V1	0.08443024754524231	0x3dace9c4	72	uint8	128	130	4505600
640	122	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x80x80	1	16	80	80	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.07254529744386673	0x3d9492a1	4	uint8	129	132	1536000
640	123	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x64x80x80	1	64	80	80	409600	409600	NCHWc8_SPATIAL_INNER_V1	0.061842020601034164	0x3d7d4e0f	5	uint8	130	133	819200
640	124	/model.18/Concat_output_0_QuantizeLinear_Output	4	1x192x40x40	1	192	40	40	307200	307200	NCHWc8_SPATIAL_INNER_V1	0.028906181454658508	0x3ceccca8	10	uint8	131	134	4505600
640	125	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x80x80	1	16	80	80	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.082968197762966156	0x3da9eb3b	196	uint8	132	135	307200
640	126	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.079637132585048676	0x3da318cb	124	uint8	133	136	1638400
640	127	/model.19/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x40x40	1	128	40	40	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.070608995854854584	0x3d909b73	149	uint8	134	157	0
640	128	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x80x80	1	16	80	80	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.020312905311584473	0x3ca66740	14	uint8	135	138	1433600
640	129	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.041948772966861725	0x3d2bd27a	7	uint8	136	139	3276800
640	130	/model.19/Split_output_1_QuantizeLinear_Output	4	1x64x40x40	1	64	40	40	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.029936756938695908	0x3cf53dee	9	uint8	137	157	307200
640	131	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_QuantizeLinear_Output	4	1x4x80x80	1	4	80	80	25600	51200	NCHWc8_SPATIAL_INNER_V1	0.035863187164068222	0x3d12e547	20	uint8	138	215	563200
640	132	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.27134561538696289	0x3e8aedd0	158	uint8	139	142	1638400
640	133	/model.19/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.026612542569637299	0x3cda028c	163	uint8	140	143	614400
640	134	/model.19/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.1017024964094162	0x3dd04966	146	uint8	141	155	716800
640	135	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.104732945561409	0x3dd67e3a	3	uint8	142	144	3276800
640	136	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.009935133159160614	0x3c22c6f8	28	uint8	143	150	768000
640	137	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.42859676480293274	0x3edb7109	126	uint8	144	146	1638400
640	138	/model.19/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.051157128065824509	0x3d518a23	148	uint8	145	147	614400
640	139	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.21858373284339905	0x3e5fd46a	1	uint8	146	148	3276800
640	140	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.022386122494935989	0x3cb7631a	12	uint8	147	149	3225600
640	141	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0_QuantizeLinear_Output	4	1x80x80x80	1	80	80	80	512000	512000	NCHWc8_SPATIAL_INNER_V1	0.13677093386650085	0x3e0c0dae	250	uint8	148	215	1638400
640	142	/model.19/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.056255169212818146	0x3d666bd2	150	uint8	149	150	614400
640	143	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.024330643936991692	0x3cc7510f	23	uint8	150	154	3225600
640	144	/model.19/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.064189933240413666	0x3d837603	159	uint8	151	152	614400
640	145	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.025236953049898148	0x3ccebdba	11	uint8	152	153	768000
640	146	/model.19/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.20101127028465271	0x3e4dd5e6	118	uint8	153	154	614400
640	147	/model.19/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x40x40	1	64	40	40	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.12044448405504227	0x3df6ab99	7	uint8	155	156	1433600
640	148	/model.19/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x40x40	1	64	40	40	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.20208300650119781	0x3e4eeed9	174	uint8	156	157	1536000
640	149	/model.19/Concat_output_0_QuantizeLinear_Output	4	1x192x40x40	1	192	40	40	307200	307200	NCHWc8_SPATIAL_INNER_V1	0.065188899636268616	0x3d8581c2	4	uint8	157	158	2150400
640	150	/model.19/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x40x40	1	128	40	40	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.15817870199680328	0x3e21f999	221	uint8	158	159	0
640	151	/model.19/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x40x40	1	128	40	40	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.021799353882670403	0x3cb2948f	13	uint8	159	162	1228800
640	152	/model.20/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.076611436903476715	0x3d9ce675	161	uint8	160	165	614400
640	153	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x40x40	1	16	40	40	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.083069413900375366	0x3daa204c	103	uint8	161	163	665600
640	154	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x40x40	1	128	40	40	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.14099609851837158	0x3e106148	67	uint8	162	164	0
640	155	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x40x40	1	16	40	40	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.050522100180387497	0x3d4ef043	6	uint8	163	166	691200
640	156	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x128x40x40	1	128	40	40	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.10478691011667252	0x3dd69a85	3	uint8	164	167	1228800
640	157	/model.21/Concat_output_0_QuantizeLinear_Output	4	1x384x20x20	1	384	20	20	153600	153600	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	165	168	409600
640	158	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x40x40	1	16	40	40	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.075622953474521637	0x3d9ae035	135	uint8	166	169	665600
640	159	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	0.15228866040706635	0x3e1bf18f	171	uint8	167	170	0
640	160	/model.22/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.094661056995391846	0x3dc1dda8	118	uint8	168	198	204800
640	161	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x40x40	1	16	40	40	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.036710139364004135	0x3d165d5f	8	uint8	169	172	691200
640	162	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	0.050976786762475967	0x3d50cd09	5	uint8	170	173	409600
640	163	/model.22/Split_output_1_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.029373534023761749	0x3cf0a0c4	9	uint8	171	198	614400
640	164	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0_QuantizeLinear_Output	4	1x4x40x40	1	4	40	40	6400	12800	NCHWc8_SPATIAL_INNER_V1	0.054239228367805481	0x3d5e29f4	2	uint8	172	215	2764800
640	165	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	0.43062198162078857	0x3edc7a7c	145	uint8	173	175	0
640	166	/model.22/m.0/m.0.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x20x20	1	64	20	20	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.059839576482772827	0x3d751a58	139	uint8	174	176	537600
640	167	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	0.18654435873031616	0x3e3f057c	1	uint8	175	177	409600
640	168	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x20x20	1	64	20	20	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.028201725333929062	0x3ce7074e	10	uint8	176	178	665600
640	169	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	1.3330956697463989	0x3faaa2e1	55	uint8	177	179	0
640	170	/model.22/m.0/m.0.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.095690280199050903	0x3dc3f944	133	uint8	178	180	716800
640	171	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	1.0449954271316528	0x3f85c269	0	uint8	179	181	409600
640	172	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.046823285520076752	0x3d3fc9c6	12	uint8	180	193	768000
640	173	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0_QuantizeLinear_Output	4	1x80x40x40	1	80	40	40	128000	128000	NCHWc8_SPATIAL_INNER_V1	0.78406965732574463	0x3f48b8ca	251	uint8	181	215	0
640	174	/model.22/m.0/m.0.1/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.10391821712255478	0x3dd4d313	111	uint8	182	185	307200
640	175	/model.22/m.0/m.0.1/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x400	1	2	32	400	25600	25600	ROW_MAJOR_U8_V1	0.060472592711448669	0x3d77b21c	131	uint8	183	187	537600
640	176	/model.22/m.0/m.0.1/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x400	1	2	64	400	51200	51200	ROW_MAJOR_U8_V1	0.10391821712255478	0x3dd4d313	111	uint8	184	190	716800
640	177	/model.22/m.0/m.0.1/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x400x32	1	2	400	32	25600	25600	ROW_MAJOR_U8_V1	0.049220163375139236	0x3d499b15	130	uint8	185	187	665600
640	178	/model.22/m.0/m.0.1/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	ROW_MAJOR_U8_V1	0.10391821712255478	0x3dd4d313	111	uint8	186	188	3225600
640	179	/model.22/m.0/m.0.1/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x400x400	1	2	400	400	320000	320000	ROW_MAJOR_U8_V1	0.83974045515060425	0x3f56f93b	109	uint8	187	189	819200
640	180	/model.22/m.0/m.0.1/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.080201528966426849	0x3da440b3	115	uint8	188	191	128000
640	181	/model.22/m.0/m.0.1/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x400x400	1	2	400	400	320000	320000	ROW_MAJOR_U8_V1	0.0035874536260962486	0x3b6b1b7c	0	uint8	189	190	3276800
640	182	/model.22/m.0/m.0.1/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x400	1	2	64	400	51200	51200	ROW_MAJOR_U8_V1	0.068268783390522003	0x3d8bd081	118	uint8	190	191	3225600
640	183	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.079644374549388885	0x3da31c97	116	uint8	191	192	716800
640	184	/model.22/m.0/m.0.1/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.051992025226354599	0x3d54f597	125	uint8	192	193	128000
640	185	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.08377055823802948	0x3dab8fe6	82	uint8	193	197	716800
640	186	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.1584012508392334	0x3e2233f0	132	uint8	194	195	307200
640	187	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.077625632286071777	0x3d9efa30	4	uint8	195	196	1433600
640	188	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.096886113286018372	0x3dc66c3a	127	uint8	196	197	128000
640	189	/model.22/Concat_output_0_QuantizeLinear_Output	4	1x384x20x20	1	384	20	20	153600	153600	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	198	199	3596800
640	190	/model.22/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.20883379876613617	0x3e55d887	178	uint8	199	200	204800
640	191	/model.22/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.064100302755832672	0x3d834705	4	uint8	200	202	307200
640	192	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x20x20	1	16	20	20	6400	6400	NCHWc8_SPATIAL_INNER_V1	0.069745950400829315	0x3d8ed6f7	135	uint8	201	203	179200
640	193	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.20714506506919861	0x3e541dd6	161	uint8	202	204	204800
640	194	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x20x20	1	16	20	20	6400	6400	NCHWc8_SPATIAL_INNER_V1	0.033882509917020798	0x3d0ac863	8	uint8	203	205	185600
640	195	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x20x20	1	256	20	20	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.077747620642185211	0x3d9f3a25	4	uint8	204	206	307200
640	196	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x20x20	1	16	20	20	6400	6400	NCHWc8_SPATIAL_INNER_V1	0.085621371865272522	0x3daf5a42	79	uint8	205	207	179200
640	197	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.14417745172977448	0x3e13a341	136	uint8	206	208	3750400
640	198	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x20x20	1	16	20	20	6400	6400	NCHWc8_SPATIAL_INNER_V1	0.060253933072090149	0x3d76ccd4	5	uint8	207	209	185600
640	199	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.068100303411483765	0x3d8b782c	4	uint8	208	210	128000
640	200	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0_QuantizeLinear_Output	4	1x4x20x20	1	4	20	20	1600	3200	NCHWc8_SPATIAL_INNER_V1	0.068141959607601166	0x3d8b8e03	1	uint8	209	215	179200
640	201	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.79191499948501587	0x3f4abaf1	131	uint8	210	211	3750400
640	202	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.38498526811599731	0x3ec51cca	1	uint8	211	212	128000
640	203	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.91585594415664673	0x3f6a7589	100	uint8	212	213	3750400
640	204	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.55605745315551758	0x3f0e59c8	1	uint8	213	214	128000
640	205	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0_QuantizeLinear_Output	4	1x80x20x20	1	80	20	20	32000	32000	NCHWc8_SPATIAL_INNER_V1	0.50942540168762207	0x3f0269b4	249	uint8	214	215	3750400
640	206	__stage52_internal_model.2__m.0__Add_output_0_at_model.2__Concat_output_0_QuantizeLinear_Output	4	1x16x160x160	1	16	160	160	409600	409600	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	10	11	409600
640	207	__stage52_internal_model.4__m.0__Add_output_0_at_model.4__Concat_output_0_QuantizeLinear_Output	4	1x32x80x80	1	32	80	80	204800	204800	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	21	22	614400
640	208	__stage52_internal_model.6__m.0__m__m.1__Add_output_0_at_model.6__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	39	40	3174400
640	209	__stage52_internal_model.8__m.0__m__m.1__Add_output_0_at_model.8__m.0__Concat_output_0_QuantizeLinear_Output	4	1x64x20x20	1	64	20	20	25600	25600	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	59	60	3174400
640	210	__stage52_internal_model.10__m__m.0__Add_1_output_0_at_model.10__Concat_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	86	87	716800
640	211	__stage52_internal_model.13__m.0__m__m.1__Add_output_0_at_model.13__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	102	103	716800
640	212	__stage52_internal_model.16__m.0__m__m.1__Add_output_0_at_model.16__m.0__Concat_output_0_QuantizeLinear_Output	4	1x16x80x80	1	16	80	80	102400	102400	NCHWc8_SPATIAL_INNER_V1	0.077569164335727692	0x3d9edc95	11	uint8	120	121	1536000
640	213	__stage52_internal_model.19__m.0__m__m.1__Add_output_0_at_model.19__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x40x40	1	32	40	40	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.12044448405504227	0x3df6ab99	7	uint8	154	155	768000
640	214	__stage52_internal_model.22__m.0__m.0.1__Add_1_output_0_at_model.22__Concat_output_0_QuantizeLinear_Output	4	1x128x20x20	1	128	20	20	51200	51200	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	197	198	768000
512	0	images_QuantizeLinear_Output	4	1x3x512x512	1	3	512	512	786432	2097152	NCHWc8_SPATIAL_INNER_V1	0.0039215688593685627	0x3b808081	0	uint8	0	1	0
512	1	/model.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x256x256	1	16	256	256	1048576	1048576	NCHWc8_SPATIAL_INNER_V1	0.62096840143203735	0x3f1ef7c9	128	uint8	1	2	2097152
512	2	/model.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x256x256	1	16	256	256	1048576	1048576	NCHWc8_SPATIAL_INNER_V1	0.31116288900375366	0x3e9f50be	1	uint8	2	3	0
512	3	/model.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x128x128	1	32	128	128	524288	524288	NCHWc8_SPATIAL_INNER_V1	1.114243745803833	0x3f8e9f8a	122	uint8	3	4	1048576
512	4	/model.1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x128x128	1	32	128	128	524288	524288	NCHWc8_SPATIAL_INNER_V1	0.58250099420547485	0x3f151ec9	0	uint8	4	5	1572864
512	5	/model.2/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x128x128	1	32	128	128	524288	524288	NCHWc8_SPATIAL_INNER_V1	0.83649581670761108	0x3f562497	155	uint8	5	11	1048576
512	6	/model.2/Split_output_1_QuantizeLinear_Output	4	1x16x128x128	1	16	128	128	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.18348428606987	0x3e3be34e	2	uint8	6	11	1572864
512	7	/model.2/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x8x128x128	1	8	128	128	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.038180503994226456	0x3d1c6329	176	uint8	7	8	1835008
512	8	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x8x128x128	1	8	128	128	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.012377118691802025	0x3c4ac966	22	uint8	8	9	1966080
512	9	/model.2/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x128x128	1	16	128	128	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.52768832445144653	0x3f071695	179	uint8	9	10	0
512	10	/model.2/Concat_output_0_QuantizeLinear_Output	4	1x48x128x128	1	48	128	128	786432	786432	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	11	12	2097152
512	11	/model.2/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x128x128	1	64	128	128	1048576	1048576	NCHWc8_SPATIAL_INNER_V1	0.45538836717605591	0x3ee928aa	186	uint8	12	13	3145728
512	12	/model.2/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x128x128	1	64	128	128	1048576	1048576	NCHWc8_SPATIAL_INNER_V1	0.12448897212743759	0x3dfef413	2	uint8	13	14	4194304
512	13	/model.3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.10164494067430496	0x3dd02b39	157	uint8	14	15	0
512	14	/model.3/act/Mul_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.040006101131439209	0x3d23dd70	7	uint8	15	16	262144
512	15	/model.4/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.068833477795124054	0x3d8cf891	163	uint8	16	22	0
512	16	/model.4/Split_output_1_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.022661056369543076	0x3cb9a3ae	12	uint8	17	22	1835008
