surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	0	45	146656	2412.57	22542.2	71345.7	16400.8	11713	9940.74	6111.05	3452.76	2600.62	544835	1225	1	1	0	0xd43f5e018b415631
compatibility_500	0	46	146957	2412.03	22455.4	71909	16263.3	11741.4	9931.87	6094.93	3346.64	2656.99	543349	1208	2	1	0	0xd43f5e018b415631
compatibility_500	0	47	146513	2397.28	22126.6	71717.7	16240.8	11770	10015.2	5982.3	3430.81	2692.12	543661	1216	0	1	0	0xd43f5e018b415631
compatibility_500	0	48	146286	2343.53	22121.5	71263.1	16399.1	11778.5	10078	6168.55	3397.31	2604.03	544273	1196	1	1	0	0xd43f5e018b415631
compatibility_500	0	49	147368	2423.11	22326.2	72026.5	16478.4	11906	10097.5	5935.17	3386.14	2645.53	545501	1222	2	1	0	0xd43f5e018b415631
compatibility_500	0	50	147375	2452.9	22346.5	71808.3	16356.2	11771	10084.8	6193.52	3575.69	2650.12	545666	1225	0	1	0	0xd43f5e018b415631
compatibility_500	0	51	153273	2419.53	29054.1	71411.5	16305.3	11703.9	9858.62	6373.68	3415.47	2596.45	548554	1231	48	1	0	0xd43f5e018b415631
compatibility_500	0	52	148855	2360.57	22090	73791.5	16343.8	11721.1	9863.2	6436.43	3431.06	2681.87	544682	1214	0	1	0	0xd43f5e018b415631
compatibility_500	0	53	146685	2356.28	22082.5	71718.6	16511.4	11673.9	9891.37	6312.39	3395.56	2610.24	543705	1210	1	1	0	0xd43f5e018b415631
compatibility_500	0	54	146154	2407.07	22310.5	71449.1	16236.5	11691.5	9857.24	5993.8	3389.3	2674.62	542540	1223	0	1	0	0xd43f5e018b415631
compatibility_500	0	55	146616	2391.82	22289.4	71895.9	16381.5	11719.4	9886.87	5875.58	3370.89	2665.7	542471	1218	0	1	0	0xd43f5e018b415631
compatibility_500	0	56	145865	2360.36	22239.9	71206.6	16502.3	11783.9	9761.49	5915.17	3354.6	2610.49	540948	1217	0	1	0	0xd43f5e018b415631
compatibility_500	0	57	146368	2416.57	22220.5	71564.4	16410.6	11754.2	9864.41	5964.3	3361.14	2673.91	542492	1220	0	1	0	0xd43f5e018b415631
compatibility_500	0	58	147157	2402.61	22257.3	71780.1	16407.1	11665.3	10240.1	6215.39	3385.14	2659.45	545901	1216	1	1	0	0xd43f5e018b415631
compatibility_500	0	59	146069	2424.49	22298	71170.9	16336.4	11690.8	10021.5	5951.71	3426.89	2612.57	542187	1207	0	1	0	0xd43f5e018b415631
compatibility_500	0	60	145848	2405.82	22149.1	71190.3	16380.8	11713	9789.15	6024.47	3337.39	2729.45	542447	1221	0	1	0	0xd43f5e018b415631
compatibility_500	0	61	145866	2342.65	22048.8	71011.3	16439.7	11766.2	10150.2	5986.42	3389.27	2599.12	542099	1207	0	1	0	0xd43f5e018b415631
compatibility_500	0	62	146696	2401.78	22245.7	71706.4	16397.4	11742.6	9985.16	6082.88	3321.05	2681.62	543659	1225	0	1	0	0xd43f5e018b415631
compatibility_500	0	63	146806	2402.44	22321.1	71704.7	16387.2	11706.2	10070	6069.46	3345.89	2659.58	544250	1212	2	1	0	0xd43f5e018b415631
compatibility_500	0	64	146213	2362.69	22199.1	71534.6	16208.8	11764.8	10158.6	5864.04	3367.3	2611.2	542632	1199	0	1	0	0xd43f5e018b415631
compatibility_500	0	65	149133	2377.4	22282.5	71575.9	18599.4	11816.9	9952.87	6397.14	3322.09	2664.12	546389	1226	0	1	0	0xd43f5e018b415631
compatibility_500	0	66	146002	2340.9	22135	71261.5	16573	11716.6	9820.53	6076.8	3336.6	2608.91	541546	1223	2	1	0	0xd43f5e018b415631
compatibility_500	0	67	146827	2420.61	22208.9	71673.4	16427.9	11693.4	10125.3	6137.88	3334.51	2665.53	544064	1232	1	1	0	0xd43f5e018b415631
compatibility_500	0	68	146267	2397.94	22258.8	71397.3	16534.1	11768.7	9833.37	5906.96	3379.35	2651.83	542482	1219	0	1	0	0xd43f5e018b415631
